promedio_tiempo_interacciones,papa,cursos_inscritos_periodo,num_cursos_plataforma,papa-1,delta_papa,modalidad_colegio,calendario,jornada,tipo_colegio,categoria_colegio,ciudad,Clase
63.89,2.9,6,2,3.2,-0.3,2,0,2,1,2,1,R
237.3253086,4.9,4,1,4.8,0.1,2,0,2,1,2,1,E
153.1363636,3.8,5,2,3.7,0.1,2,0,2,1,2,1,B
124.8361111,3.7,6,3,3.7,0,2,0,2,1,2,1,B
1.886666667,2.9,6,1,3.3,-0.4,2,0,0,1,2,9,R
228.3333333,2.6,3,1,3,-0.4,0,0,0,0,0,1,R
0.1,4,4,3,3.8,0.2,2,0,4,1,2,1,E
0.358333333,3.2,4,4,3.2,0,0,0,0,0,0,125,B
171.1083333,3.3,4,1,3.5,-0.2,0,0,0,0,0,1,B
238.2833333,4.2,5,1,3.9,0.3,0,0,2,0,0,1,E
82.05555556,3.7,5,2,3.6,0.1,2,0,2,1,2,1,B
28.52380952,3,4,3,0,3,2,0,2,1,2,1,B
46.49351852,3.8,5,3,3.6,0.2,2,0,2,1,2,1,B
186.1210145,3.2,5,1,3.1,0.1,0,0,0,0,0,1,B
60.025,3.8,5,2,3.3,0.5,2,0,2,1,2,1,B
83.63571429,3.3,3,1,3.2,0.1,0,0,2,0,0,1,B
7.038888889,3.3,5,2,3.2,0.1,0,0,2,0,0,1,B
150.8616667,4.3,4,1,4,0.3,2,0,4,1,2,1,E
40.83,3.8,4,5,3.6,0.2,0,0,2,0,0,45,B
2.222619048,3.4,5,2,3.5,-0.1,2,0,0,1,2,86,B
12.20789474,3.7,8,3,3.6,0.1,2,0,4,1,2,126,B
125.05625,3.1,5,1,3.1,0,2,0,0,1,6,1,B
113.8647059,3.2,6,4,3,0.2,2,0,0,1,2,1,B
60.69666667,3.6,6,1,3.3,0.3,2,0,0,1,2,1,B
65.075,3.7,7,1,3.3,0.4,2,0,0,1,2,1,B
263.9722222,3.8,6,1,3.6,0.2,2,0,2,1,2,1,B
118.3583333,4,7,7,4.1,-0.1,2,0,2,1,2,1,E
98.96574074,3.9,6,7,4.1,-0.2,2,0,2,1,2,1,B
62.2625,3.3,6,1,3.1,0.2,2,0,2,1,2,1,B
73.98205128,3.7,5,5,3.3,0.4,2,0,2,1,2,1,B
113.8333333,3.7,6,3,3.3,0.4,2,0,2,1,2,1,B
5.541666667,1.7,4,1,3.3,-1.6,2,0,2,1,2,1,M
162.0738095,3.5,5,1,3.1,0.4,0,0,0,0,0,1,B
152.2,3.3,7,1,3.1,0.2,0,0,0,0,0,1,B
112.5819444,3.3,5,2,3,0.3,2,0,2,1,2,1,B
8.8,3.3,7,2,3,0.3,2,0,2,1,2,1,B
96.775,3.3,5,1,3.3,0,2,0,0,1,2,1,B
128.95,3.7,5,1,3.7,0,2,0,2,1,2,1,B
191.3979167,3.8,6,2,3.7,0.1,2,0,2,1,2,1,B
3.653333333,4.1,5,1,4.1,0,3,4,6,0,8,21,E
8.544444444,4,6,1,4.1,-0.1,3,4,6,0,8,21,E
107.4916667,3.4,5,1,3.6,-0.2,0,0,2,0,0,36,B
140.9472222,4,5,1,3.9,0.1,2,0,2,1,2,1,E
143.5333333,4,7,3,3.9,0.1,2,0,2,1,2,1,E
75.34444444,4,7,1,4,0,0,3,2,0,0,1,E
77.65555556,3.6,5,1,3.8,-0.2,2,0,2,1,2,32,B
174.075,3.5,5,1,3.8,-0.3,2,0,2,1,2,32,B
238.05,4.1,4,1,4.2,-0.1,2,0,2,1,2,1,E
61.53333333,4,6,3,4.2,-0.2,2,0,2,1,2,1,E
3.566666667,3.5,6,1,3.6,-0.1,0,0,0,0,0,1,B
79.65,3.3,7,1,3.6,-0.3,0,0,0,0,0,1,B
209.6333333,4,5,1,3.8,0.2,0,0,0,0,0,1,E
13.00833333,4,5,1,4.1,-0.1,0,0,0,0,0,1,E
234.9541667,3.8,7,1,4.1,-0.3,0,0,0,0,0,1,B
138.9083333,3.8,5,1,3.8,0,2,0,0,1,2,59,B
103.8703704,3.6,7,4,3.8,-0.2,2,0,0,1,2,59,B
184.5933333,3.9,5,1,4.1,-0.2,2,0,0,1,2,6,B
115.35,3.8,6,2,4.1,-0.3,2,0,0,1,2,6,B
0.633333333,4.2,5,1,4.4,-0.2,2,0,2,1,2,32,E
73.71944444,4.1,6,2,4.4,-0.3,2,0,2,1,2,32,E
135.1469697,3.7,5,1,3.4,0.3,2,0,2,1,2,1,B
100.9928571,3,4,3,3.4,-0.4,2,0,2,1,2,1,B
256.7916667,3.8,5,1,4.1,-0.3,2,0,4,1,2,1,B
1.733333333,3.8,7,1,4,-0.2,0,0,2,0,0,1,B
82.85833333,3.8,7,1,4,-0.2,0,0,2,0,0,1,B
121.425,3.7,5,1,3.8,-0.1,2,0,2,1,2,1,B
111.9972222,3.3,7,2,3.8,-0.5,2,0,2,1,2,1,B
172.6638889,4.3,6,1,4.3,0,0,2,0,0,0,1,E
257.887037,4.6,4,2,4.6,0,0,2,0,0,0,1,E
56.9202381,3.7,9,6,3.7,0,0,0,0,0,0,1,B
13.24166667,3.3,4,1,3.3,0,0,0,0,0,0,1,B
100.3444444,4.2,6,1,4.2,0,0,2,0,0,0,1,E
197.04,3.9,4,3,3.9,0,0,2,0,0,0,1,B
23.7547619,4.1,6,1,4.1,0,0,2,0,0,4,1,E
155.5416667,4,4,2,4,0,0,2,0,0,4,1,E
33.43888889,4,7,5,4,0,2,0,0,1,2,59,E
41.70925926,3.9,5,2,3.9,0,2,0,0,1,2,59,B
152.062963,3.3,8,1,3.3,0,2,0,2,1,2,1,B
138.6416667,3.3,0,2,3.3,0,2,0,2,1,2,1,B
57.48571429,3.8,6,5,3.8,0,0,0,0,0,0,33,B
161.3313725,3.4,4,3,3.4,0,0,0,0,0,0,33,B
104.2266667,4.1,5,1,4.1,0,2,0,4,1,2,1,E
14.61666667,4.1,0,2,4.1,0,2,0,4,1,2,1,E
163.3444444,3.9,3,1,3.9,0,0,2,0,0,0,1,B
159.0733333,0,0,1,0,0,2,0,2,1,2,1,P
0.288888889,2.6,6,6,2.6,0,2,0,2,1,2,1,R
18.6875,3.9,6,1,3.9,0,2,0,2,1,2,16,B
9.594444444,3.3,4,1,3.3,0,2,0,2,1,2,16,B
175.4222222,4.5,6,2,4.5,0,0,2,0,0,0,1,E
202.0878788,4.4,4,3,4.4,0,0,2,0,0,0,1,E
44.12222222,4.3,6,1,4.3,0,0,2,0,0,0,1,E
133.8214286,4.4,4,3,4.4,0,0,2,0,0,0,1,E
106.4953125,3.8,7,6,3.8,0,2,0,2,1,2,1,B
154.2138889,3.5,5,3,3.5,0,2,0,2,1,2,1,B
31.75952381,3.6,6,1,3.6,0,2,0,2,1,2,15,B
27.75666667,3.3,5,1,3.3,0,2,0,2,1,2,15,B
327.6833333,3.6,6,1,3.6,0,0,2,0,0,0,1,B
93.67333333,3.3,5,2,3.3,0,0,2,0,0,0,1,B
141.6041667,3.4,5,2,3.4,0,2,0,2,1,2,27,B
201.7222222,3.6,7,1,3.6,0,2,0,2,1,2,22,B
202.455,3.2,4,3,3.2,0,2,0,2,1,2,22,B
30.46190476,3.3,6,1,3.3,0,0,0,0,0,0,1,B
131.3138889,3,4,2,3,0,0,0,0,0,0,1,B
0.355555556,3.3,5,3,3.3,0,2,0,2,1,2,55,B
5.666666667,3.3,4,1,3.3,0,0,0,0,0,0,1,B
127.2833333,3.8,7,6,3.8,0,2,0,2,1,2,27,B
84.51222222,3.5,4,5,3.5,0,2,0,2,1,2,27,B
93.56833333,4,7,6,4,0,2,0,0,1,2,1,E
220.2375,3.8,5,2,3.8,0,2,0,0,1,2,1,B
118.1185185,4,7,2,4,0,2,0,2,1,6,34,E
245.5166667,3.9,5,1,3.9,0,2,0,2,1,6,34,B
80.85208333,3.7,6,1,3.7,0,2,0,2,1,2,30,B
80.3125,3.5,5,2,3.5,0,2,0,2,1,2,30,B
103.4083333,4,6,1,4,0,2,0,4,1,2,11,E
99.82777778,4,4,2,4,0,2,0,4,1,2,11,E
110.5555556,3.8,6,3,3.8,0,0,2,0,0,0,1,B
130.4125,3.6,4,2,3.6,0,0,2,0,0,0,1,B
191.4583333,4.1,9,1,4.1,0,2,0,2,1,2,90,E
307.3666667,3.9,4,1,3.9,0,2,0,2,1,2,90,B
198.3305556,3.5,5,1,3.5,0,0,0,2,0,0,60,B
103.7777778,3.1,3,3,3.1,0,0,0,2,0,0,60,B
51.87777778,3.5,6,1,3.5,0,2,0,4,1,2,19,B
16.77222222,3.5,0,1,3.5,0,2,0,4,1,2,19,B
131.8166667,3.2,4,2,3.2,0,0,0,0,0,0,1,B
122.2371212,4.2,8,6,4.2,0,0,0,2,0,0,45,E
174.849359,4.3,4,7,4.3,0,0,0,2,0,0,45,E
36.91333333,4.6,6,1,4.6,0,2,0,2,1,2,5,E
11.25,4.5,5,2,4.5,0,2,0,2,1,2,5,E
122.3583333,3.8,7,1,3.8,0,2,0,0,1,2,87,B
18.75833333,3.8,5,1,3.8,0,2,0,0,1,2,87,B
263.975,4.3,6,1,4.3,0,0,2,0,0,0,1,E
157.8733333,4.4,4,3,4.4,0,0,2,0,0,0,1,E
261.4208333,3.7,6,1,3.7,0,0,2,0,0,0,1,B
149.7833333,3.5,4,2,3.5,0,0,2,0,0,0,1,B
211.8166667,3.6,6,2,3.6,0,2,0,0,1,2,1,B
172.5575758,3.6,6,2,3.6,0,2,0,0,1,2,1,B
25.79027778,0,0,4,0,0,2,0,0,1,2,1,P
11.87777778,0,0,1,0,0,2,0,2,1,2,1,P
11.67142857,3.8,4,5,3.8,0,0,0,4,0,0,30,B
13.81428571,3.4,3,1,3.4,0,0,0,4,0,0,30,B
32.33645833,3.7,6,1,3.7,0,2,0,2,1,2,56,B
70.76666667,3.5,4,5,3.5,0,2,0,2,1,2,56,B
60.70952381,4,5,1,4,0,2,0,0,1,2,44,E
36.61666667,3.6,4,1,3.6,0,2,0,0,1,2,44,B
253.3566667,4.3,5,1,4.3,0,2,0,2,1,2,127,E
160.8666667,4,3,1,4,0,2,0,2,1,2,127,E
186.1452381,4.1,8,1,4.1,0,0,0,0,0,0,1,E
237.4222222,4.1,0,1,4.1,0,0,0,0,0,0,1,E
37.10802469,4.1,5,5,4.1,0,2,0,2,1,2,1,E
29.02666667,3.9,3,1,3.9,0,2,0,2,1,2,1,B
114,3.7,5,2,3.7,0,2,0,0,1,6,128,B
13.575,3.7,0,1,3.7,0,2,0,0,1,6,128,B
202.8708333,3.7,6,1,3.7,0,0,0,2,0,0,1,B
196.6666667,3.6,5,2,3.6,0,0,0,2,0,0,1,B
119.8838889,3.6,6,4,3.6,0,2,0,2,1,2,1,B
122.3291667,3,4,1,3,0,2,0,2,1,2,1,B
89.75,3.5,4,4,3.5,0,2,0,2,1,2,1,B
152.6416667,3.4,4,1,3.4,0,2,0,2,1,2,1,B
67.95238095,3.9,7,1,3.9,0,2,0,0,1,2,87,B
50.76666667,3.8,4,1,3.8,0,2,0,0,1,2,87,B
34.93833333,4.1,6,5,4.1,0,0,2,0,0,4,1,E
174.1829545,4,5,3,4,0,0,2,0,0,4,1,E
61.03333333,4.3,8,5,4.3,0,2,0,0,1,2,13,E
29.97333333,4.2,4,4,4.2,0,2,0,0,1,2,13,E
36.38166667,3.8,8,5,3.8,0,2,0,2,1,2,1,B
134.5083333,3.5,4,1,3.5,0,2,0,2,1,2,1,B
41.51666667,4.4,5,5,4.4,0,2,0,2,1,2,1,E
99.65,4.1,5,2,4.1,0,2,0,2,1,2,1,E
14.64,4.5,5,1,4.5,0,2,0,2,1,2,1,E
6.011904762,4.1,7,2,4.1,0,2,0,2,1,2,1,E
102.8666667,3.8,6,1,3.8,0,2,0,2,1,2,129,B
157.8893939,3.8,4,3,3.8,0,2,0,2,1,2,129,B
21.29166667,4.1,5,1,4.1,0,2,0,4,1,2,1,E
54.80714286,3.8,5,2,3.8,0,2,0,4,1,2,1,B
173.9679104,4.2,6,5,4.2,0,2,0,2,1,2,1,E
188.4294872,4,5,2,4,0,2,0,2,1,2,1,E
176.3916667,3.8,4,1,3.8,0,2,0,0,1,2,68,B
176.9004386,3.8,4,3,3.8,0,2,0,0,1,2,68,B
72.75784314,4.3,9,5,4.3,0,0,0,2,0,0,1,E
94.96190476,4.3,5,3,4.3,0,0,0,2,0,0,1,E
135.85,3.8,5,1,3.8,0,0,0,0,0,0,1,B
146.3111111,3.5,5,1,3.5,0,0,0,0,0,0,1,B
173.9861111,3.1,6,2,3.1,0,2,0,2,1,2,32,B
231.4083333,3,5,1,3,0,2,0,2,1,2,32,B
68.0797619,3.7,5,5,3.7,0,2,0,2,1,6,14,B
12.22333333,3.7,3,1,3.7,0,2,0,2,1,6,14,B
111.4992754,3.1,5,5,3.1,0,2,0,2,1,2,1,B
114.1354167,3.2,5,5,3.2,0,2,0,2,1,2,1,B
183.5422222,4.4,5,1,4.4,0,2,0,2,1,2,1,E
137.75,4.4,5,6,4.4,0,2,0,2,1,2,1,E
126.1583333,3.8,8,1,3.8,0,2,0,2,1,2,1,B
137.1722222,3.5,4,1,3.5,0,2,0,2,1,2,1,B
9.325555556,4.5,8,2,4.5,0,2,0,0,1,2,18,E
5.472727273,4.2,7,2,4.2,0,2,0,0,1,2,18,E
75.02564103,4.2,6,2,4.2,0,2,0,2,1,2,1,E
28.47916667,3.8,4,1,3.8,0,2,0,2,1,2,1,B
73.8,3.8,8,1,3.8,0,0,0,0,0,0,1,B
23.41666667,3.5,5,1,3.5,0,0,0,0,0,0,1,B
44.28611111,3.5,6,1,3.5,0,2,0,2,1,2,92,B
107.9166667,3.5,0,1,3.5,0,2,0,2,1,2,92,B
114.2435897,4.2,6,2,4.2,0,2,0,2,1,2,23,E
356.0666667,3.9,3,1,3.9,0,2,0,2,1,2,23,B
102.1513889,4,6,3,4,0,0,0,0,0,0,1,E
128.8,3.8,4,1,3.8,0,0,0,0,0,0,1,B
108.5566667,3.9,6,1,3.9,0,0,0,4,0,8,19,B
173.6571429,3.3,3,2,3.3,0,0,0,4,0,8,19,B
181.41875,3.6,9,1,3.6,0,0,0,0,0,0,1,B
77.81111111,2.8,3,1,2.8,0,0,0,0,0,0,1,R
163.3742424,3.7,6,1,3.7,0,2,0,2,1,2,1,B
30.74166667,3.3,3,1,3.3,0,2,0,2,1,2,1,B
16.22407407,3.5,8,1,3.5,0,2,0,4,1,2,14,B
34.45,3.1,3,1,3.1,0,2,0,4,1,2,14,B
25.75444444,3.8,6,1,3.8,0,2,0,2,1,2,44,B
44.50833333,3.5,3,1,3.5,0,2,0,2,1,2,44,B
92.86153846,4.2,6,1,4.2,0,2,0,4,1,2,1,E
27.99166667,4.2,4,1,4.2,0,2,0,4,1,2,1,E
52.56197917,3.8,6,6,3.8,0,2,0,2,1,2,1,B
98.28,3.7,4,1,3.7,0,2,0,2,1,2,1,B
16.11666667,4.1,6,1,4.1,0,2,0,2,1,2,1,E
31.675,3.7,4,1,3.7,0,2,0,2,1,2,1,B
114.6047619,3.4,6,3,3.4,0,2,0,2,1,2,7,B
115.1,3,5,1,3,0,2,0,2,1,2,7,B
167.3033333,4,5,2,4,0,2,0,2,1,2,1,E
98.73333333,4,0,2,4,0,2,0,2,1,2,1,E
19.48777778,4.2,5,1,4.2,0,2,0,0,1,2,14,E
11.13333333,4.1,4,1,4.1,0,2,0,0,1,2,14,E
20.81666667,3.4,4,1,3.4,0,2,0,0,1,2,6,B
116.0666667,3.4,3,1,3.4,0,2,0,0,1,2,6,B
140.6145833,2.6,5,1,2.6,0,2,0,4,1,2,1,R
33.58571429,3.6,5,5,3.6,0,2,0,2,1,2,1,B
44.91818182,3,4,5,3,0,2,0,2,1,2,1,B
81.88611111,3.5,8,1,3.5,0,2,0,0,1,2,59,B
196.4833333,3.2,4,1,3.2,0,2,0,0,1,2,59,B
26.48095238,3.8,6,3,3.8,0,2,0,2,1,2,1,B
106.2333333,3.6,5,1,3.6,0,2,0,2,1,2,1,B
111.4041667,1.5,8,1,1.5,0,2,0,0,1,2,130,M
52.45555556,4.3,6,1,4.3,0,2,0,2,1,2,16,E
110.9583333,4.2,5,1,4.2,0,2,0,2,1,2,16,E
194.9157321,3.5,5,7,3.5,0,2,0,0,1,2,1,B
168.4573333,3.5,5,4,3.5,0,2,0,0,1,2,1,B
201.39375,1.7,6,2,1.7,0,2,0,2,1,2,1,M
139.8683333,4,8,3,4,0,2,0,2,1,2,41,E
116.5547619,3.7,6,3,3.7,0,2,0,2,1,2,41,B
173.422549,3.6,9,3,3.6,0,0,2,2,0,0,1,B
19.42837838,3.9,9,7,3.9,0,2,0,2,1,2,1,B
66.06944444,3.7,6,5,3.7,0,2,0,2,1,2,1,B
17.31182796,3.5,9,6,3.5,0,2,0,2,1,2,1,B
115.7638889,1.2,8,3,1.2,0,2,0,2,1,2,1,M
165.6387597,4.1,7,3,4.1,0,2,0,0,1,6,61,E
183.2712121,4,4,1,4,0,2,0,0,1,6,61,E
171.1963964,3.8,6,3,3.8,0,2,0,0,1,2,1,B
92.45238095,3.2,4,3,3.2,0,2,0,0,1,2,1,B
105.684375,4.1,7,3,4.1,0,2,0,2,1,6,1,E
155.6733333,3.8,4,2,3.8,0,2,0,2,1,6,1,B
17.9754386,2.9,6,6,2.9,0,0,0,0,0,0,118,R
148.869697,4.3,5,2,4.3,0,0,0,4,0,0,1,E
156.1766667,4.2,6,2,4.2,0,0,0,4,0,0,1,E
90.315,3.8,8,10,3.8,0,2,0,4,1,2,1,B
107.145,3.5,6,3,3.5,0,2,0,4,1,2,1,B
109.1208333,3.3,9,2,3.3,0,2,0,0,1,6,71,B
152.5222222,2.9,5,1,2.9,0,2,0,0,1,6,71,R
146.9121399,3.8,7,4,3.8,0,0,0,0,0,0,1,B
166.6833333,3.8,5,3,3.8,0,0,0,0,0,0,1,B
36.59242424,3.5,9,2,3.5,0,2,0,2,1,2,1,B
105.3380952,3.1,5,1,3.1,0,2,0,2,1,2,1,B
132.8071429,4,8,3,4,0,2,0,2,1,2,1,E
68.89166667,3.4,5,1,3.4,0,2,0,2,1,2,1,B
102.454023,4.2,7,4,4.2,0,2,0,2,1,2,1,E
113.1992754,4.1,5,6,4.1,0,2,0,2,1,2,1,E
27.52361111,3.9,8,8,3.9,0,2,0,2,1,2,46,B
2.822916667,3.8,4,2,3.8,0,2,0,2,1,2,46,B
140.9591503,3.4,7,3,3.4,0,2,0,0,1,2,6,B
153.6916667,3.4,0,2,3.4,0,2,0,0,1,2,6,B
205.945,3,7,2,3,0,2,0,4,1,2,1,B
8.716666667,2.8,4,1,2.8,0,2,0,4,1,2,1,R
132.7714286,4.2,11,4,4.2,0,0,0,0,0,0,1,E
84.95,4.3,4,1,4.3,0,0,0,0,0,0,1,E
0.133333333,0,0,4,0,0,0,0,2,0,0,1,P
82.42845528,3.3,7,4,3.3,0,2,0,2,1,2,56,B
111.75,2.8,5,2,2.8,0,2,0,2,1,2,56,R
147.3069444,4.1,7,2,4.1,0,0,0,0,0,0,1,E
35.475,3.9,5,4,3.9,0,0,0,0,0,0,1,B
205.2083333,4,10,2,4,0,2,0,4,1,2,1,E
161.244697,3.4,5,4,3.4,0,2,0,4,1,2,1,B
111.5685535,4,7,6,4,0,2,0,0,1,2,131,E
139.0058333,3.9,5,4,3.9,0,2,0,0,1,2,131,B
51.80416667,3.9,8,3,3.9,0,0,0,0,0,0,1,B
4.866666667,3.7,4,2,3.7,0,0,0,0,0,0,1,B
97.7442029,3.3,9,6,3.3,0,2,0,0,1,2,1,B
188.8791667,2.8,4,3,2.8,0,2,0,0,1,2,1,R
100.6875,3.9,7,2,3.9,0,2,0,4,1,2,1,B
8.4,3.9,4,1,3.9,0,2,0,4,1,2,1,B
78.29509804,4,7,6,4,0,2,0,2,1,6,19,E
46.47843137,3.5,4,7,3.5,0,2,0,2,1,6,19,B
62.24848485,4,10,3,4,0,2,0,2,1,2,111,E
16.29285714,4.2,5,2,4.2,0,2,0,2,1,2,111,E
154.3691358,3.8,7,2,3.8,0,2,0,2,1,2,1,B
21.35151515,3.7,5,4,3.7,0,2,0,2,1,2,1,B
54.44264706,3.9,7,3,3.9,0,0,0,0,0,0,1,B
20.23809524,3.8,5,3,3.8,0,0,0,0,0,0,1,B
143.8910256,3.9,8,3,3.9,0,2,0,2,1,2,1,B
62.95714286,3.6,5,8,3.6,0,2,0,2,1,2,1,B
177.0333333,3.6,7,1,3.6,0,2,0,0,1,2,19,B
6.238888889,3.4,5,1,3.4,0,2,0,0,1,2,19,B
63.77222222,3.7,7,2,3.7,0,2,0,2,1,2,1,B
25.60833333,3.7,6,3,3.7,0,2,0,2,1,2,1,B
55.43835616,3.9,7,6,3.9,0,2,0,2,1,2,32,B
54.38333333,3.8,6,3,3.8,0,2,0,2,1,2,32,B
86.10833333,4.4,6,2,4.4,0,0,2,0,0,0,1,E
43.025,4.4,5,2,4.4,0,0,2,0,0,0,1,E
171.7940476,4.3,9,2,4.3,0,2,0,2,1,2,22,E
181.0033333,4.2,6,2,4.2,0,2,0,2,1,2,22,E
77.68596491,4.2,8,3,4.2,0,2,0,2,1,2,1,E
56.09047619,3.9,6,7,3.9,0,2,0,2,1,2,1,B
64.76577381,4.1,7,6,4.1,0,2,0,2,1,6,132,E
150.4796296,3.8,5,3,3.8,0,2,0,2,1,6,132,B
15.63859649,4.1,7,4,4.1,0,2,0,0,1,6,133,E
4.36969697,4,6,5,4,0,2,0,0,1,6,133,E
110.35,4,7,1,4,0,2,0,2,1,2,44,E
173.1531008,4,0,3,4,0,2,0,2,1,2,44,E
138.9912281,3.9,10,6,3.9,0,0,0,2,0,0,29,B
14.46923077,3.8,7,2,3.8,0,2,0,2,1,2,71,B
49.075,4,6,1,4,0,2,0,2,1,2,71,E
107.6888158,4.1,7,7,4.1,0,0,0,2,0,0,1,E
87.03783784,3.9,5,10,3.9,0,0,0,2,0,0,1,B
100.7166667,3.7,4,1,3.7,0,2,0,0,1,2,1,B
183.25,3.2,5,3,3.2,0,2,0,0,1,2,1,B
236.9410256,0,4,2,0,0,0,2,0,0,0,1,P
164.4320513,3.9,6,2,3.9,0,0,2,0,0,4,1,B
181.3363636,3.5,4,5,3.5,0,0,2,0,0,4,1,B
185.7535354,3.6,10,2,3.6,0,0,0,0,0,0,1,B
147.975,3.4,4,2,3.4,0,0,0,0,0,0,1,B
132.3790123,3.7,6,6,3.7,0,2,0,2,1,2,1,B
149.625,3.3,5,5,3.3,0,2,0,2,1,2,1,B
109.7117647,0,0,3,0,0,0,0,0,0,0,19,P
173.345679,3.9,7,2,3.9,0,2,0,0,1,2,134,B
99.84019608,3.7,4,6,3.7,0,2,0,0,1,2,134,B
152.1320313,3.9,6,2,3.9,0,2,0,2,1,2,3,B
121.77,3.8,6,5,3.8,0,2,0,2,1,2,3,B
29.83595679,4.3,6,4,4.3,0,2,0,2,1,2,1,E
16.15925926,4.5,5,4,4.5,0,2,0,2,1,2,1,E
108.8119048,3.9,7,2,3.9,0,0,0,0,0,0,1,B
74.57604167,3.9,5,3,3.9,0,0,0,0,0,0,1,B
43.9287234,4,5,2,4,0,2,0,2,1,2,17,E
27.24927536,3.9,6,6,3.9,0,2,0,2,1,2,17,B
124.846748,3.8,6,3,3.8,0,0,2,0,0,0,20,B
168.5260417,3.7,4,5,3.7,0,0,2,0,0,0,20,B
147.1033333,3.8,9,2,3.8,0,2,0,2,1,2,1,B
244.1708333,3.5,5,3,3.5,0,2,0,2,1,2,1,B
81.87263374,3.8,10,7,3.8,0,2,0,0,1,2,34,B
115.2219298,3.5,4,4,3.5,0,2,0,0,1,2,34,B
83.08452381,0.4,6,6,0.4,0,0,2,2,0,0,1,P
72.44666667,3.9,6,5,3.9,0,2,0,4,1,2,11,B
41.45277778,3.5,4,2,3.5,0,2,0,4,1,2,11,B
78.62944444,3.8,7,2,3.8,0,0,0,0,0,0,1,B
85.52391304,3.8,6,5,3.8,0,0,0,0,0,0,1,B
165.3854167,3.9,7,3,3.9,0,2,0,2,1,2,135,B
74.92971014,3.5,7,7,3.5,0,2,0,2,1,2,135,B
73.79909091,3.8,6,6,3.8,0,2,0,0,1,2,14,B
33.71388889,3.4,4,2,3.4,0,2,0,0,1,2,14,B
65.10220126,4,6,4,4,0,2,0,0,1,2,1,E
45.60344828,4,5,5,4,0,2,0,0,1,2,1,E
57.12435897,4.1,4,6,4.1,0,0,3,2,0,0,1,E
147.0361111,3.4,5,5,3.4,0,0,3,2,0,0,1,B
147.1630952,4.2,9,2,4.2,0,0,0,0,0,0,1,E
131.3813333,4.2,5,5,4.2,0,0,0,0,0,0,1,E
32.97108844,3.7,6,3,3.7,0,0,0,0,0,0,1,B
33.65138889,3.1,5,6,3.1,0,0,0,0,0,0,1,B
151.1318519,4,7,2,4,0,2,0,2,1,2,32,E
112.7383333,4.1,6,3,4.1,0,2,0,2,1,2,32,E
33.5870892,4.4,8,7,4.4,0,2,0,2,1,2,1,E
58.93518519,4.5,5,4,4.5,0,2,0,2,1,2,1,E
111.4531746,4,9,3,4,0,2,0,2,1,2,7,E
76.09444444,4.2,5,2,4.2,0,2,0,2,1,2,7,E
91.23666667,4.1,10,2,4.1,0,3,4,6,0,8,11,E
121.6741667,4.2,5,5,4.2,0,3,4,6,0,8,11,E
50.15833333,3.4,7,6,3.4,0,2,0,2,1,2,1,B
10.54583333,3,4,4,3,0,2,0,2,1,2,1,B
114.5118644,3.7,5,6,3.7,0,0,2,0,0,4,1,B
179.5235294,3.8,6,6,3.8,0,0,2,0,0,4,1,B
267.4111111,4.2,6,1,4.2,0,2,0,2,1,2,33,E
13.31333333,3.4,10,5,3.4,0,0,0,0,0,0,1,B
128.0114035,3.5,6,2,3.5,0,0,0,0,0,0,1,B
24.703125,3.2,7,7,3.2,0,0,0,0,0,0,1,B
15.84444444,3.2,7,1,3.2,0,0,0,0,0,0,1,B
46.04833333,3.2,9,3,3.2,0,0,0,0,0,0,1,B
62.51363636,3.7,9,8,3.7,0,2,0,2,1,2,1,B
116.2854167,3.7,0,2,3.7,0,2,0,2,1,2,1,B
91.82333333,3,6,3,3,0,2,0,2,1,2,1,B
226.275,3.2,7,1,3.2,0,2,0,2,1,2,1,B
23.01666667,3.5,6,1,3.5,0,2,0,2,1,2,1,B
15.30833333,3.4,11,1,3.4,0,0,2,0,0,4,1,B
9.422222222,3.7,6,1,3.7,0,0,2,0,0,4,1,B
162.11875,3.3,7,1,3.3,0,2,0,2,1,2,1,B
78.39166667,3.4,6,2,3.4,0,2,0,2,1,2,1,B
45.68333333,3.7,6,1,3.7,0,0,0,0,0,4,7,B
39.15,3.7,0,1,3.7,0,0,0,0,0,4,7,B
69.9962963,3.8,8,3,3.8,0,2,0,4,1,2,1,B
67.1,3.8,6,1,3.8,0,2,0,4,1,2,1,B
10.56428571,3.2,8,4,3.2,0,2,0,2,1,2,1,B
54.90833333,3.4,6,1,3.4,0,2,0,2,1,2,1,B
144.3083333,4.2,7,1,4.2,0,0,2,0,0,0,1,E
171.352381,4.2,6,2,4.2,0,0,2,0,0,0,1,E
55.00666667,3.3,7,1,3.3,0,2,0,4,1,2,1,B
76.69583333,3.1,6,1,3.1,0,2,0,4,1,2,1,B
53.78974359,3.4,8,7,3.4,0,0,0,2,0,0,1,B
232.8,3.5,6,1,3.5,0,0,0,2,0,0,1,B
57.5,3,11,4,3,0,2,0,0,1,2,61,B
248.9833333,2.9,4,1,2.9,0,2,0,0,1,2,61,R
109.6333333,3.4,5,1,3.4,0,2,0,2,1,2,1,B
162.075,3.3,7,1,3.3,0,2,0,2,1,2,1,B
279.85,2.7,7,1,2.7,0,2,0,0,1,2,136,R
245.0351852,3.9,7,1,3.9,0,0,2,0,0,0,1,B
164.725,4,6,2,4,0,0,2,0,0,0,1,E
231.0194444,4.4,6,2,4.4,0,0,0,0,0,0,1,E
